client_id,account_id,district_id,birthday,gender,dem_name,dem_region
3464,2866,43,530114,m,Hradec Kralove,east Bohemia
3465,2867,30,420417,m,Sokolov,west Bohemia
3466,2868,1,360531,f,Hl.m. Praha,Prague
3468,2869,68,331231,f,Frydek - Mistek,north Moravia
3469,2870,1,750223,f,Hl.m. Praha,Prague
3470,2871,52,370423,f,Usti nad Orlici,east Bohemia
3471,2872,1,520929,f,Hl.m. Praha,Prague
3472,2873,70,460511,f,Karvina,north Moravia
3474,2874,32,541208,f,Ceska Lipa,north Bohemia
3475,2875,19,570313,m,Prachatice,south Bohemia
3476,2876,52,680105,f,Usti nad Orlici,east Bohemia
3477,2877,37,650828,m,Litomerice,north Bohemia
3478,2878,1,260530,m,Hl.m. Praha,Prague
3480,2879,15,510410,f,Cesky Krumlov,south Bohemia
3482,2880,71,410209,f,Novy Jicin,north Moravia
3483,2881,70,401202,m,Karvina,north Moravia
3484,2882,44,720430,m,Chrudim,east Bohemia
3485,2883,77,220527,m,Vsetin,north Moravia
3486,2884,1,620309,m,Hl.m. Praha,Prague
3487,2885,1,590906,m,Hl.m. Praha,Prague
3488,2886,1,551009,m,Hl.m. Praha,Prague
3489,2887,76,660813,m,Sumperk,north Moravia
3490,2888,19,201016,m,Prachatice,south Bohemia
3492,2889,8,701227,f,Mlada Boleslav,central Bohemia
3493,2890,69,650504,f,Jesenik,north Moravia
3494,2891,42,690702,m,Havlickuv Brod,east Bohemia
3495,2892,64,410510,f,Zlin,south Moravia
3497,2893,39,700911,f,Most,north Bohemia
3498,2894,17,380401,m,Pelhrimov,south Bohemia
3499,2895,19,690316,m,Prachatice,south Bohemia
3500,2896,29,600607,m,Rokycany,west Bohemia
3501,2897,51,640321,m,Trutnov,east Bohemia
3502,2898,54,520803,m,Brno - mesto,south Moravia
3504,2899,40,520125,m,Teplice,north Bohemia
3505,2900,20,771206,m,Strakonice,south Bohemia
3506,2901,1,610820,f,Hl.m. Praha,Prague
3507,2902,32,461202,f,Ceska Lipa,north Bohemia
3508,2903,38,701109,m,Louny,north Bohemia
3510,2904,13,391026,m,Rakovnik,central Bohemia
3511,2905,74,630911,m,Ostrava - mesto,north Moravia
3512,2906,49,460525,m,Semily,east Bohemia
3513,2907,70,220720,m,Karvina,north Moravia
3515,2908,61,750102,f,Trebic,south Moravia
3516,2909,58,710907,f,Jihlava,south Moravia
3517,2910,68,530624,f,Frydek - Mistek,north Moravia
3518,2911,33,550902,f,Decin,north Bohemia
3519,2912,74,491215,m,Ostrava - mesto,north Moravia
3520,2913,8,280517,f,Mlada Boleslav,central Bohemia
3521,2914,4,640720,m,Kladno,central Bohemia
3522,2915,57,630202,m,Hodonin,south Moravia
3523,2916,6,640429,m,Kutna Hora,central Bohemia
3524,2917,68,451120,f,Frydek - Mistek,north Moravia
3525,2918,15,740521,m,Cesky Krumlov,south Bohemia
3527,2919,77,780811,m,Vsetin,north Moravia
3528,2920,73,701006,f,Opava,north Moravia
3529,2921,54,730315,m,Brno - mesto,south Moravia
3530,2922,16,710918,f,Jindrichuv Hradec,south Bohemia
3531,2923,43,200614,m,Hradec Kralove,east Bohemia
3532,2924,56,350224,m,Breclav,south Moravia
3533,2925,1,631201,f,Hl.m. Praha,Prague
3534,2926,50,710321,f,Svitavy,east Bohemia
3535,2927,37,730512,m,Litomerice,north Bohemia
3536,2928,55,220820,m,Brno - venkov,south Moravia
3537,2929,51,460416,m,Trutnov,east Bohemia
3538,2930,1,440502,f,Hl.m. Praha,Prague
3539,2931,36,200831,m,Liberec,north Bohemia
3540,2932,72,360804,m,Olomouc,north Moravia
3542,2933,10,390902,m,Praha - vychod,central Bohemia
3544,2934,1,610815,f,Hl.m. Praha,Prague
3545,2935,68,661101,m,Frydek - Mistek,north Moravia
3546,2936,3,710228,m,Beroun,central Bohemia
3547,2937,1,240315,f,Hl.m. Praha,Prague
3548,2938,1,750503,m,Hl.m. Praha,Prague
3549,2939,5,370908,f,Kolin,central Bohemia
3550,2940,54,690914,f,Brno - mesto,south Moravia
3552,2942,44,401116,m,Chrudim,east Bohemia
3554,2944,22,651221,f,Domazlice,west Bohemia
3556,2945,6,271127,m,Kutna Hora,central Bohemia
3558,2946,54,280701,f,Brno - mesto,south Moravia
3559,2947,57,391023,f,Hodonin,south Moravia
3562,2949,1,310405,m,Hl.m. Praha,Prague
3564,2950,62,480323,m,Uherske Hradiste,south Moravia
3565,2951,44,620729,m,Chrudim,east Bohemia
3566,2952,65,320219,f,Znojmo,south Moravia
3567,2953,1,480309,m,Hl.m. Praha,Prague
3568,2954,1,410125,m,Hl.m. Praha,Prague
3569,2955,67,330409,m,Bruntal,north Moravia
3570,2956,15,450427,f,Cesky Krumlov,south Bohemia
3571,2957,25,700617,m,Klatovy,west Bohemia
3572,2958,48,281218,f,Rychnov nad Kneznou,east Bohemia
3573,2959,8,720209,f,Mlada Boleslav,central Bohemia
3574,2960,19,460217,f,Prachatice,south Bohemia
3575,2961,9,371012,f,Nymburk,central Bohemia
3576,2962,1,390315,f,Hl.m. Praha,Prague
3577,2963,31,421215,f,Tachov,west Bohemia
3578,2964,72,271020,m,Olomouc,north Moravia
3580,2965,6,290427,f,Kutna Hora,central Bohemia
3581,2966,33,671223,m,Decin,north Bohemia
3582,2967,38,550217,m,Louny,north Bohemia
3583,2968,15,420909,f,Cesky Krumlov,south Bohemia
3585,2969,29,681002,f,Rokycany,west Bohemia
3586,2970,60,430411,m,Prostejov,south Moravia
3588,2971,76,531104,f,Sumperk,north Moravia
3589,2972,12,610713,f,Pribram,central Bohemia
3590,2973,23,760923,f,Cheb,west Bohemia
3591,2974,9,300928,m,Nymburk,central Bohemia
3594,2976,13,610507,f,Rakovnik,central Bohemia
3595,2977,28,650101,m,Plzen - sever,west Bohemia
3596,2978,74,750322,m,Ostrava - mesto,north Moravia
3597,2979,10,330817,f,Praha - vychod,central Bohemia
3598,2980,66,230911,m,Zdar nad Sazavou,south Moravia
3600,2981,46,430726,f,Nachod,east Bohemia
3601,2982,19,380803,m,Prachatice,south Bohemia
3603,2983,42,540613,m,Havlickuv Brod,east Bohemia
3605,2985,71,340724,m,Novy Jicin,north Moravia
3606,2986,63,580606,m,Vyskov,south Moravia
3607,2987,18,460729,f,Pisek,south Bohemia
3608,2988,66,471209,m,Zdar nad Sazavou,south Moravia
3610,2989,4,190508,m,Kladno,central Bohemia
3611,2990,30,720527,f,Sokolov,west Bohemia
3612,2991,19,620904,f,Prachatice,south Bohemia
3614,2992,43,711009,f,Hradec Kralove,east Bohemia
3615,2993,1,740704,m,Hl.m. Praha,Prague
3616,2994,77,640414,f,Vsetin,north Moravia
3617,2995,51,541130,f,Trutnov,east Bohemia
3618,2996,54,530221,m,Brno - mesto,south Moravia
3619,2997,40,550809,m,Teplice,north Bohemia
3620,2998,21,370914,m,Tabor,south Bohemia
3621,2999,66,390721,m,Zdar nad Sazavou,south Moravia
3623,3000,28,650420,f,Plzen - sever,west Bohemia
3624,3001,1,820227,f,Hl.m. Praha,Prague
3627,3003,18,810608,f,Pisek,south Bohemia
3628,3004,11,270226,f,Praha - zapad,central Bohemia
3629,3005,42,471213,m,Havlickuv Brod,east Bohemia
3630,3006,64,231128,f,Zlin,south Moravia
3632,3007,16,430929,f,Jindrichuv Hradec,south Bohemia
3633,3008,72,331014,m,Olomouc,north Moravia
3634,3009,1,230625,m,Hl.m. Praha,Prague
3636,3010,46,780519,m,Nachod,east Bohemia
3637,3011,64,590110,m,Zlin,south Moravia
3638,3012,49,431211,f,Semily,east Bohemia
3639,3013,73,280417,m,Opava,north Moravia
3640,3014,75,780724,m,Prerov,north Moravia
3642,3015,19,610827,m,Prachatice,south Bohemia
3643,3016,26,801111,m,Plzen - mesto,west Bohemia
3644,3017,75,510614,m,Prerov,north Moravia
3645,3018,34,750226,m,Chomutov,north Bohemia
3646,3019,33,430616,f,Decin,north Bohemia
3648,3020,3,800103,m,Beroun,central Bohemia
3649,3021,10,591025,f,Praha - vychod,central Bohemia
3650,3022,64,180217,m,Zlin,south Moravia
3651,3023,35,181001,m,Jablonec n. Nisou,north Bohemia
3652,3024,1,200220,m,Hl.m. Praha,Prague
3654,3025,25,240301,f,Klatovy,west Bohemia
3655,3026,24,680206,m,Karlovy Vary,west Bohemia
3656,3027,62,250826,f,Uherske Hradiste,south Moravia
3658,3028,27,240405,m,Plzen - jih,west Bohemia
3659,3029,42,301110,f,Havlickuv Brod,east Bohemia
3660,3030,65,740709,m,Znojmo,south Moravia
3661,3031,51,321125,m,Trutnov,east Bohemia
3662,3032,5,310922,m,Kolin,central Bohemia
3663,3033,69,470625,f,Jesenik,north Moravia
3667,3035,15,710918,m,Cesky Krumlov,south Bohemia
3669,3036,10,620822,m,Praha - vychod,central Bohemia
3670,3037,44,800917,f,Chrudim,east Bohemia
3671,3038,10,430716,m,Praha - vychod,central Bohemia
3673,3039,1,511207,f,Hl.m. Praha,Prague
3674,3040,17,801110,f,Pelhrimov,south Bohemia
3675,3041,70,520318,m,Karvina,north Moravia
3676,3042,10,651014,f,Praha - vychod,central Bohemia
3678,3043,1,340812,f,Hl.m. Praha,Prague
3679,3044,72,310423,m,Olomouc,north Moravia
3681,3045,1,210426,m,Hl.m. Praha,Prague
3683,3046,74,770222,f,Ostrava - mesto,north Moravia
3684,3047,16,611231,f,Jindrichuv Hradec,south Bohemia
3685,3048,74,740306,m,Ostrava - mesto,north Moravia
3686,3049,61,621011,f,Trebic,south Moravia
3687,3050,60,720206,m,Prostejov,south Moravia
3689,3051,9,790712,f,Nymburk,central Bohemia
3690,3052,44,600802,m,Chrudim,east Bohemia
3691,3053,11,650417,m,Praha - zapad,central Bohemia
3693,3055,15,220331,m,Cesky Krumlov,south Bohemia
3695,3056,55,341004,m,Brno - venkov,south Moravia
3697,3057,9,540116,f,Nymburk,central Bohemia
3698,3058,44,710425,m,Chrudim,east Bohemia
3699,3059,1,680808,m,Hl.m. Praha,Prague
3701,3060,73,540506,f,Opava,north Moravia
3702,3061,76,521127,m,Sumperk,north Moravia
3703,3062,17,310615,m,Pelhrimov,south Bohemia
3704,3063,72,620411,m,Olomouc,north Moravia
3705,3064,40,650604,f,Teplice,north Bohemia
3707,3066,74,410624,m,Ostrava - mesto,north Moravia
3708,3067,46,580316,f,Nachod,east Bohemia
3710,3068,59,280125,m,Kromeriz,south Moravia
3711,3069,66,680507,m,Zdar nad Sazavou,south Moravia
3712,3070,56,690530,f,Breclav,south Moravia
3713,3071,41,440223,f,Usti nad Labem,north Bohemia
3714,3072,8,531001,f,Mlada Boleslav,central Bohemia
3716,3074,74,530415,m,Ostrava - mesto,north Moravia
3717,3075,71,250130,m,Novy Jicin,north Moravia
3719,3076,54,300830,m,Brno - mesto,south Moravia
3721,3077,64,541216,f,Zlin,south Moravia
3722,3078,1,560429,f,Hl.m. Praha,Prague
3723,3079,18,680901,m,Pisek,south Bohemia
3724,3080,57,250923,f,Hodonin,south Moravia
3727,3082,33,700113,m,Decin,north Bohemia
3728,3083,66,360106,m,Zdar nad Sazavou,south Moravia
3730,3084,59,450807,f,Kromeriz,south Moravia
3732,3085,66,460827,m,Zdar nad Sazavou,south Moravia
3733,3086,1,460509,f,Hl.m. Praha,Prague
3734,3087,15,431202,m,Cesky Krumlov,south Bohemia
3735,3088,18,380117,m,Pisek,south Bohemia
3737,3089,12,480430,m,Pribram,central Bohemia
3738,3090,1,780331,f,Hl.m. Praha,Prague
3739,3091,3,560821,f,Beroun,central Bohemia
3740,3092,46,291103,m,Nachod,east Bohemia
3741,3093,16,360504,m,Jindrichuv Hradec,south Bohemia
3742,3094,56,611127,f,Breclav,south Moravia
3745,3096,68,710119,f,Frydek - Mistek,north Moravia
3746,3097,66,750125,m,Zdar nad Sazavou,south Moravia
3747,3098,1,641202,m,Hl.m. Praha,Prague
3748,3099,70,300305,f,Karvina,north Moravia
3749,3100,65,430321,f,Znojmo,south Moravia
3750,3101,1,381003,m,Hl.m. Praha,Prague
3751,3102,33,661012,m,Decin,north Bohemia
3753,3103,1,590414,f,Hl.m. Praha,Prague
3754,3104,1,470713,f,Hl.m. Praha,Prague
3755,3105,37,510709,f,Litomerice,north Bohemia
3756,3106,12,711003,f,Pribram,central Bohemia
3757,3107,5,220416,m,Kolin,central Bohemia
3758,3108,53,630914,f,Blansko,south Moravia
3760,3109,18,550104,m,Pisek,south Bohemia
3761,3110,48,750805,m,Rychnov nad Kneznou,east Bohemia
3762,3111,60,590218,f,Prostejov,south Moravia
3763,3112,38,770812,f,Louny,north Bohemia
3765,3113,67,560124,f,Bruntal,north Moravia
3766,3114,1,800310,f,Hl.m. Praha,Prague
3767,3115,14,360907,m,Ceske Budejovice,south Bohemia
3769,3116,54,570910,m,Brno - mesto,south Moravia
3770,3117,33,250103,f,Decin,north Bohemia
3771,3118,48,420327,m,Rychnov nad Kneznou,east Bohemia
3773,3119,33,640729,f,Decin,north Bohemia
3774,3120,1,221029,m,Hl.m. Praha,Prague
3775,3121,46,281127,m,Nachod,east Bohemia
3776,3122,74,780709,m,Ostrava - mesto,north Moravia
3779,3124,6,490515,m,Kutna Hora,central Bohemia
3780,3125,37,771122,m,Litomerice,north Bohemia
3781,3126,17,750312,f,Pelhrimov,south Bohemia
3782,3127,66,800910,m,Zdar nad Sazavou,south Moravia
3783,3128,1,680708,f,Hl.m. Praha,Prague
3785,3129,5,200718,f,Kolin,central Bohemia
3786,3130,13,200710,m,Rakovnik,central Bohemia
3787,3131,21,780507,f,Tabor,south Bohemia
3788,3132,56,550705,f,Breclav,south Moravia
3789,3133,66,641017,m,Zdar nad Sazavou,south Moravia
3790,3134,48,360828,m,Rychnov nad Kneznou,east Bohemia
3791,3135,72,390318,m,Olomouc,north Moravia
3792,3136,69,720921,m,Jesenik,north Moravia
3793,3137,39,510620,f,Most,north Bohemia
3794,3138,37,760506,f,Litomerice,north Bohemia
3795,3139,12,820503,m,Pribram,central Bohemia
3796,3140,3,530629,m,Beroun,central Bohemia
3798,3141,1,541117,f,Hl.m. Praha,Prague
3799,3142,2,290324,m,Benesov,central Bohemia
3800,3143,38,540615,f,Louny,north Bohemia
3802,3144,67,250728,m,Bruntal,north Moravia
3803,3145,4,300715,m,Kladno,central Bohemia
3805,3146,68,421220,m,Frydek - Mistek,north Moravia
3806,3147,54,670627,f,Brno - mesto,south Moravia
3807,3148,33,471107,f,Decin,north Bohemia
3808,3149,57,430124,m,Hodonin,south Moravia
3811,3151,6,520620,m,Kutna Hora,central Bohemia
3812,3152,1,670208,m,Hl.m. Praha,Prague
3813,3153,2,780825,f,Benesov,central Bohemia
3814,3154,1,450913,m,Hl.m. Praha,Prague
3815,3155,28,690412,f,Plzen - sever,west Bohemia
3816,3156,1,660126,m,Hl.m. Praha,Prague
3817,3157,77,371021,f,Vsetin,north Moravia
3818,3158,71,420728,m,Novy Jicin,north Moravia
3821,3160,22,390516,m,Domazlice,west Bohemia
3822,3161,48,531126,m,Rychnov nad Kneznou,east Bohemia
3823,3162,63,561208,m,Vyskov,south Moravia
3824,3163,41,710107,m,Usti nad Labem,north Bohemia
3826,3164,33,210308,m,Decin,north Bohemia
3829,3166,71,720313,m,Novy Jicin,north Moravia
3830,3167,18,680224,f,Pisek,south Bohemia
3831,3168,39,180211,m,Most,north Bohemia
3833,3169,19,350301,m,Prachatice,south Bohemia
3834,3170,1,760912,f,Hl.m. Praha,Prague
3835,3171,61,310512,f,Trebic,south Moravia
3836,3172,77,481121,m,Vsetin,north Moravia
3837,3173,39,210822,f,Most,north Bohemia
3838,3174,65,291027,m,Znojmo,south Moravia
3840,3175,50,330612,f,Svitavy,east Bohemia
3841,3176,26,190708,m,Plzen - mesto,west Bohemia
3842,3177,74,760626,m,Ostrava - mesto,north Moravia
3843,3178,4,420421,f,Kladno,central Bohemia
3844,3179,71,631226,f,Novy Jicin,north Moravia
3845,3180,1,590509,m,Hl.m. Praha,Prague
3846,3181,42,800711,f,Havlickuv Brod,east Bohemia
3847,3182,6,590914,f,Kutna Hora,central Bohemia
3848,3183,45,380814,f,Jicin,east Bohemia
3849,3184,1,321211,f,Hl.m. Praha,Prague
3850,3185,45,570126,f,Jicin,east Bohemia
3852,3186,10,520912,f,Praha - vychod,central Bohemia
3853,3187,59,800704,f,Kromeriz,south Moravia
3854,3188,24,590830,m,Karlovy Vary,west Bohemia
3855,3189,29,390320,m,Rokycany,west Bohemia
3856,3190,1,440609,f,Hl.m. Praha,Prague
3857,3191,72,521203,f,Olomouc,north Moravia
3858,3192,18,480614,f,Pisek,south Bohemia
3860,3193,74,380410,m,Ostrava - mesto,north Moravia
3861,3194,11,510127,f,Praha - zapad,central Bohemia
3862,3195,40,470713,f,Teplice,north Bohemia
3863,3196,1,391027,f,Hl.m. Praha,Prague
3865,3197,1,771106,m,Hl.m. Praha,Prague
3868,3199,66,621114,m,Zdar nad Sazavou,south Moravia
3869,3200,17,460224,f,Pelhrimov,south Bohemia
3870,3201,4,710808,f,Kladno,central Bohemia
3872,3202,8,300419,m,Mlada Boleslav,central Bohemia
3873,3203,23,601216,f,Cheb,west Bohemia
3874,3204,61,420810,f,Trebic,south Moravia
3875,3205,1,300727,f,Hl.m. Praha,Prague
3877,3206,38,560913,f,Louny,north Bohemia
3880,3208,29,610824,f,Rokycany,west Bohemia
3881,3209,45,470507,f,Jicin,east Bohemia
3883,3210,1,650927,m,Hl.m. Praha,Prague
3884,3211,72,631118,m,Olomouc,north Moravia
3885,3212,70,400117,f,Karvina,north Moravia
3886,3213,51,650717,f,Trutnov,east Bohemia
3887,3214,67,200117,m,Bruntal,north Moravia
3890,3216,3,581022,m,Beroun,central Bohemia
3891,3217,75,581214,m,Prerov,north Moravia
3892,3218,41,790419,m,Usti nad Labem,north Bohemia
3893,3219,1,691226,m,Hl.m. Praha,Prague
3894,3220,29,410121,m,Rokycany,west Bohemia
3896,3221,5,231003,m,Kolin,central Bohemia
3897,3222,4,510328,f,Kladno,central Bohemia
3898,3223,1,480117,f,Hl.m. Praha,Prague
3899,3224,55,190920,f,Brno - venkov,south Moravia
3900,3225,1,430923,m,Hl.m. Praha,Prague
3902,3226,65,491220,f,Znojmo,south Moravia
3903,3227,1,480318,f,Hl.m. Praha,Prague
3904,3228,29,390115,f,Rokycany,west Bohemia
3906,3229,64,361223,m,Zlin,south Moravia
3907,3230,1,541209,f,Hl.m. Praha,Prague
3908,3231,73,291125,m,Opava,north Moravia
3910,3232,37,190823,f,Litomerice,north Bohemia
3911,3233,31,521013,f,Tachov,west Bohemia
3912,3234,1,450307,f,Hl.m. Praha,Prague
3913,3235,8,510801,m,Mlada Boleslav,central Bohemia
3914,3236,52,200824,f,Usti nad Orlici,east Bohemia
3915,3237,20,770105,m,Strakonice,south Bohemia
3916,3238,47,700827,f,Pardubice,east Bohemia
3918,3239,5,740110,m,Kolin,central Bohemia
3919,3240,35,420617,m,Jablonec n. Nisou,north Bohemia
3920,3241,44,250813,f,Chrudim,east Bohemia
3921,3242,28,580121,f,Plzen - sever,west Bohemia
3922,3243,1,280408,f,Hl.m. Praha,Prague
3924,3244,56,710109,m,Breclav,south Moravia
3925,3245,45,360814,f,Jicin,east Bohemia
3926,3246,54,721001,m,Brno - mesto,south Moravia
3927,3247,61,480223,f,Trebic,south Moravia
3928,3248,77,280808,f,Vsetin,north Moravia
3929,3249,74,571101,m,Ostrava - mesto,north Moravia
3930,3250,1,210117,m,Hl.m. Praha,Prague
3932,3251,59,391006,m,Kromeriz,south Moravia
3934,3252,12,681015,m,Pribram,central Bohemia
3935,3253,71,391127,m,Novy Jicin,north Moravia
3936,3254,36,620408,f,Liberec,north Bohemia
3938,3255,1,800122,m,Hl.m. Praha,Prague
3939,3256,40,531106,m,Teplice,north Bohemia
3942,3258,53,520813,m,Blansko,south Moravia
3943,3259,1,451204,m,Hl.m. Praha,Prague
3944,3260,68,360101,m,Frydek - Mistek,north Moravia
3946,3261,1,750511,m,Hl.m. Praha,Prague
3947,3262,23,670525,m,Cheb,west Bohemia
3948,3263,44,790523,f,Chrudim,east Bohemia
3950,3264,70,240321,m,Karvina,north Moravia
3952,3265,52,651228,f,Usti nad Orlici,east Bohemia
3953,3266,14,250609,f,Ceske Budejovice,south Bohemia
3954,3267,64,571031,m,Zlin,south Moravia
3956,3268,21,750602,f,Tabor,south Bohemia
3958,3269,37,460430,f,Litomerice,north Bohemia
3959,3270,30,700715,f,Sokolov,west Bohemia
3960,3271,8,640106,m,Mlada Boleslav,central Bohemia
3961,3272,53,430403,f,Blansko,south Moravia
3962,3273,74,521128,m,Ostrava - mesto,north Moravia
3963,3274,76,740207,m,Sumperk,north Moravia
3964,3275,74,420507,m,Ostrava - mesto,north Moravia
3965,3276,1,630516,m,Hl.m. Praha,Prague
3967,3277,36,600926,f,Liberec,north Bohemia
3969,3278,4,510219,f,Kladno,central Bohemia
3970,3279,46,800809,f,Nachod,east Bohemia
3971,3280,1,660220,m,Hl.m. Praha,Prague
3972,3281,1,300601,m,Hl.m. Praha,Prague
3973,3282,1,820820,f,Hl.m. Praha,Prague
3974,3283,68,380824,m,Frydek - Mistek,north Moravia
3975,3284,64,540719,f,Zlin,south Moravia
3976,3285,43,670913,m,Hradec Kralove,east Bohemia
3977,3286,8,750927,m,Mlada Boleslav,central Bohemia
3978,3287,18,701215,m,Pisek,south Bohemia
3979,3288,54,281014,f,Brno - mesto,south Moravia
3980,3289,1,530713,m,Hl.m. Praha,Prague
3981,3290,19,790616,m,Prachatice,south Bohemia
3982,3291,45,190115,f,Jicin,east Bohemia
3983,3292,1,260522,f,Hl.m. Praha,Prague
3984,3293,1,640313,f,Hl.m. Praha,Prague
3985,3294,75,790416,f,Prerov,north Moravia
3987,3296,67,601107,m,Bruntal,north Moravia
3988,3297,53,740904,f,Blansko,south Moravia
3990,3298,29,730203,m,Rokycany,west Bohemia
3991,3299,11,670517,m,Praha - zapad,central Bohemia
3992,3300,71,481110,f,Novy Jicin,north Moravia
3993,3301,14,800307,f,Ceske Budejovice,south Bohemia
3994,3302,21,650131,f,Tabor,south Bohemia
3995,3303,1,480815,f,Hl.m. Praha,Prague
3996,3304,36,470716,f,Liberec,north Bohemia
3997,3305,13,270105,f,Rakovnik,central Bohemia
3998,3306,75,500603,f,Prerov,north Moravia
3999,3307,30,760116,f,Sokolov,west Bohemia
4000,3308,40,571022,m,Teplice,north Bohemia
4001,3309,66,560129,m,Zdar nad Sazavou,south Moravia
4002,3310,25,200629,f,Klatovy,west Bohemia
4003,3311,8,490423,m,Mlada Boleslav,central Bohemia
4004,3312,30,570812,f,Sokolov,west Bohemia
4006,3314,25,780507,f,Klatovy,west Bohemia
4007,3315,23,481107,m,Cheb,west Bohemia
4009,3316,28,660629,m,Plzen - sever,west Bohemia
4010,3317,4,480617,f,Kladno,central Bohemia
4011,3318,62,571219,f,Uherske Hradiste,south Moravia
4012,3319,56,561009,f,Breclav,south Moravia
4013,3320,1,511206,f,Hl.m. Praha,Prague
4014,3321,17,800906,m,Pelhrimov,south Bohemia
4015,3322,65,721227,f,Znojmo,south Moravia
4016,3323,13,710525,f,Rakovnik,central Bohemia
4018,3324,3,800907,f,Beroun,central Bohemia
4019,3325,11,450916,m,Praha - zapad,central Bohemia
4020,3326,5,530331,f,Kolin,central Bohemia
4021,3327,45,481210,m,Jicin,east Bohemia
4022,3328,1,260210,m,Hl.m. Praha,Prague
4024,3329,3,641016,m,Beroun,central Bohemia
4026,3330,76,450924,f,Sumperk,north Moravia
4027,3331,16,650628,f,Jindrichuv Hradec,south Bohemia
4029,3332,17,670103,m,Pelhrimov,south Bohemia
4030,3333,44,760921,f,Chrudim,east Bohemia
4031,3334,67,750522,m,Bruntal,north Moravia
4032,3335,35,640802,f,Jablonec n. Nisou,north Bohemia
4033,3336,51,251015,m,Trutnov,east Bohemia
4034,3337,58,370717,m,Jihlava,south Moravia
4036,3338,25,760709,f,Klatovy,west Bohemia
4037,3339,1,661022,f,Hl.m. Praha,Prague
4040,3342,59,610517,f,Kromeriz,south Moravia
4042,3343,1,390904,m,Hl.m. Praha,Prague
4043,3344,70,530509,f,Karvina,north Moravia
4044,3345,22,300429,f,Domazlice,west Bohemia
4046,3346,1,441218,f,Hl.m. Praha,Prague
4048,3347,4,231124,m,Kladno,central Bohemia
4049,3348,4,450913,m,Kladno,central Bohemia
4050,3349,47,481230,m,Pardubice,east Bohemia
4051,3350,74,491006,m,Ostrava - mesto,north Moravia
4053,3351,70,290923,f,Karvina,north Moravia
4054,3352,42,590208,f,Havlickuv Brod,east Bohemia
4055,3353,74,530601,f,Ostrava - mesto,north Moravia
4056,3354,63,520726,f,Vyskov,south Moravia
4057,3355,70,220611,f,Karvina,north Moravia
4059,3357,54,240511,m,Brno - mesto,south Moravia
