"","account_id","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type","birthday","gender","age_range","district_id","name","region"
"1748",2362,700,700,700,0,0,0,700,700,700,700,2854,2854,"OWNER",490601,"m","40_50",16,"Jindrichuv Hradec","south Bohemia"
"1749",2363,6840,3421.04363636364,23.3,12500,1558.28932038835,14.6,175.022784810127,25837.9335443038,37088.9,700,2856,2856,"OWNER",231111,"m","20_30",47,"Pardubice","east Bohemia"
"1750",2364,5899,2949.73414634146,17.9,6100,1591.33220338983,14.6,270.505,24391.119,35387.9,1100,2857,2857,"OWNER",270203,"m","20_30",33,"Decin","north Bohemia"
"1751",2365,5113,2558.08867924528,20.3,5000,1579.60588235294,14.6,232.772727272727,22234.6132231405,32293.9,500,2858,2858,"OWNER",260212,"f","20_30",42,"Havlickuv Brod","east Bohemia"
"1752",2367,29724,10442.8804347826,52.6,23400,5139.34651162791,14.6,290.823484848485,38441.846969697,64098,800,2860,2860,"OWNER",580331,"m","50_60",28,"Plzen - sever","west Bohemia"
"1753",2373,4812,3884,1100,0,0,0,3884,8318,15536,1100,2868,2868,"OWNER",331214,"m","30_40",14,"Ceske Budejovice","south Bohemia"
"1754",2374,3497,1714.64444444444,11.9,4500,1281.44285714286,14.6,189.363636363636,14442.8872727273,20382.6,200,2869,2869,"OWNER",750805,"m","70_80",1,"Hl.m. Praha","Prague"
"1755",2375,35226,12793.4571428571,70.9,24800,5669.99393939394,14.6,295.121025641026,50290.9117948718,75862.7,1000,2870,2870,"OWNER",591128,"m","50_60",29,"Rokycany","west Bohemia"
"1756",2376,600,600,600,0,0,0,600,600,600,600,2871,2871,"OWNER",671123,"f","60_70",71,"Novy Jicin","north Moravia"
"1757",2377,4393,2381.62765957447,26.6,3840,1040.07857142857,14.6,187.556488549618,20188.3167938931,26284.2,300,2872,2872,"OWNER",331027,"f","30_40",77,"Vsetin","north Moravia"
"1758",2378,49752,16213.8515151515,79.1,63900,11707.2068571429,14.6,297.938762214984,57997.0260586319,151483,700,2873,2873,"OWNER",750324,"f","70_80",16,"Jindrichuv Hradec","south Bohemia"
"1759",2379,13900,2872.9125,52,6600,1247.43771929825,14.6,43.2743975903614,21099.2828313253,33135.4,800,2874,2874,"OWNER",720910,"m","70_80",44,"Chrudim","east Bohemia"
"1760",2382,6115,3265.97619047619,70.1,14150,1826.06464646465,14.6,154.173456790123,25073.3592592593,40484.5,1000,2877,2877,"OWNER",320429,"m","30_40",59,"Kromeriz","south Moravia"
"1761",2383,16636.5,5903.85833333333,32.2,9300,3325.6,14.6,2827.37222222222,37227.7,55633.9,300,2878,2878,"OWNER",470417,"m","40_50",68,"Frydek - Mistek","north Moravia"
"1762",2384,71859,25531.7346938776,49.7,60100,17817.2205882353,14.6,337.470085470085,58639.4957264957,117871.4,500,2879,2879,"OWNER",770110,"m","70_80",40,"Teplice","north Bohemia"
"1763",2385,28122,9494.5,61.5,1500,1500,1500,6745.875,20656.875,28422,300,2880,2880,"OWNER",521230,"m","50_60",60,"Prostejov","south Moravia"
"1764",2386,600,600,600,0,0,0,600,600,600,600,2881,2881,"OWNER",670321,"f","60_70",12,"Pribram","central Bohemia"
"1765",2387,5121,2884.09090909091,20.4,5700,2405.4,14.6,656.936842105263,13157.4736842105,20083.6,800,2882,2882,"OWNER",311214,"m","30_40",70,"Karvina","north Moravia"
"1766",2388,3492,1858.21234567901,47.2,4770,1154.23396226415,14.6,150.622459893048,22714.607486631,31262.6,300,2883,2883,"OWNER",530226,"m","50_60",30,"Sokolov","west Bohemia"
"1767",2389,32244,11625.68,115.4,18900,8065.32,14.6,1780.18,50556.41,76380.7,1000,2884,2884,"OWNER",581010,"f","50_60",40,"Teplice","north Bohemia"
"1768",2390,48165,13830.8954545455,63.2,36400,8519.26666666667,14.6,420.798181818182,41764.7527272727,92304.6,700,2885,2885,"OWNER",651004,"f","60_70",1,"Hl.m. Praha","Prague"
"1769",2393,16105.5,5798.28811881188,28.2,22720,3295.82380952381,14.6,118.69405204461,29812.4520446097,43835.9,900,2889,2889,"OWNER",431205,"m","40_50",10,"Praha - vychod","central Bohemia"
"1770",2395,9900,3469.25333333333,17.9,5800,2174.52,14.6,1211.744,25052.28,34161,500,2892,2892,"OWNER",410321,"f","40_50",3,"Beroun","central Bohemia"
"1771",2396,4203,2219.26629213483,53.5,10700,1503.73217391304,14.6,120.517156862745,21930.3465686275,31795.6,500,2893,2893,"OWNER",271102,"f","20_30",2,"Benesov","central Bohemia"
"1772",2397,7041,2902.02,28.5,6500,2384.24444444444,14.6,919.670833333333,21784,31584.3,1000,2894,2894,"OWNER",480725,"f","40_50",70,"Karvina","north Moravia"
"1773",2398,13000,2923.04,15.2,0,0,0,2923.04,6283.04,14615.2,200,2895,2895,"OWNER",770517,"f","70_80",70,"Karvina","north Moravia"
"1774",2399,40498,2023.31818181818,13.2,26800,2502.66578947368,14.6,173.991397849462,31039.4284946237,78473.8,300,2896,2896,"OWNER",750516,"f","70_80",1,"Hl.m. Praha","Prague"
"1775",2400,4351,2967.13333333333,3.1,1640,823.84,14.6,1613.21428571429,17833.4428571429,24954.5,500,2897,2897,"OWNER",250718,"m","20_30",40,"Teplice","north Bohemia"
"1776",2401,6852,3632.0962962963,26.7,5750,1833.84545454545,14.6,244.752112676056,31828.8866197183,42261.1,1100,2899,2899,"OWNER",180518,"m","10_20",16,"Jindrichuv Hradec","south Bohemia"
"1777",2403,9200,2714.66666666667,20.9,5800,2055.88571428571,14.6,488.408888888889,24571.1044444444,33517.3,400,2901,2901,"OWNER",390109,"f","30_40",25,"Klatovy","west Bohemia"
"1778",2406,4780,2924.26666666667,53.9,3186,1676.91666666667,14.6,879.296296296296,21521.3555555556,29283.4,400,2906,2906,"OWNER",341216,"m","30_40",5,"Kolin","central Bohemia"
"1779",2407,16407,5475.13333333333,25.9,12300,5969.1,14.6,1660.38888888889,25873.3555555556,43782,900,2908,2908,"OWNER",710228,"m","70_80",1,"Hl.m. Praha","Prague"
"1780",2408,600,600,600,0,0,0,600,600,600,600,2909,2909,"OWNER",361009,"m","30_40",26,"Plzen - mesto","west Bohemia"
"1781",2409,15442,5589.47272727273,45,8900,3244.624,14.6,890.485106382979,36967.7978723404,50658.3,1100,2910,2910,"OWNER",360928,"m","30_40",76,"Sumperk","north Moravia"
"1782",2410,6105,3238.01204819277,83.5,13450,1990.98558558559,14.6,246.162886597938,33455.7469072165,48375,600,2911,2911,"OWNER",320925,"m","30_40",54,"Brno - mesto","south Moravia"
"1783",2411,33274.5,11873.9197674419,17.3,44320,7964.05573770492,14.6,238.184134615385,52424.6201923077,90525.3,700,2913,2913,"OWNER",621227,"m","60_70",69,"Jesenik","north Moravia"
"1784",2414,2949,1614.66976744186,2.1,3000,710.954430379747,14.6,108.732786885246,15213.7713114754,19430,400,2916,2916,"OWNER",720930,"m","70_80",1,"Hl.m. Praha","Prague"
"1785",2416,25330.5,8827.85,28.4,16500,6572.04285714286,14.6,535.6,35852.5480769231,62610.9,700,2918,2918,"OWNER",670521,"m","60_70",5,"Kolin","central Bohemia"
"1786",2417,11700,2708.49885057471,28.7,16000,1420.11972789116,14.6,114.879487179487,18015.7876068376,34914.7,800,2920,2920,"OWNER",620623,"f","60_70",44,"Chrudim","east Bohemia"
"1787",2418,39873,17039.2636363636,3.8,64100,21188.2,14.6,3547.21764705882,55204.9647058824,114844.8,200,2921,2921,"OWNER",761220,"f","70_80",64,"Zlin","south Moravia"
"1788",2419,49008,18972.2875,109.8,57700,13727.82,14.6,805.561111111111,59701.7866666667,122452.2,900,2922,2922,"OWNER",400907,"m","40_50",24,"Karlovy Vary","west Bohemia"
"1789",2420,9100,2253.8375,12.9,3800,1726.4,14.6,927.091666666667,20216.4291666667,27171.1,1000,2923,2923,"OWNER",770321,"f","70_80",35,"Jablonec n. Nisou","north Bohemia"
"1790",2421,3460,1917.23488372093,35.3,4260,586.426506024096,14.6,267.997619047619,24147.323015873,33782.1,900,2924,2924,"OWNER",410206,"f","40_50",18,"Pisek","south Bohemia"
"1791",2423,5671,2976.54719101124,57.8,5600,1357.10378378378,14.6,50.5419708029197,19899.7208029197,31220.1,400,2928,2928,"OWNER",320302,"m","30_40",30,"Sokolov","west Bohemia"
"1792",2424,49651,20338.7590909091,132.3,58900,17849.7021276596,14.6,615.048351648352,77674.9791208791,153616.2,300,2929,2929,"OWNER",580310,"m","50_60",1,"Hl.m. Praha","Prague"
"1793",2425,13357.5,4405.04513274336,18.5,9600,2930.43899371069,14.6,117.023161764706,29488.6073529412,45077.5,900,2930,2930,"OWNER",410322,"m","40_50",41,"Usti nad Labem","north Bohemia"
"1794",2427,47979,7029.02278481013,35.7,27100,3515.48299319728,30,170.428318584071,26460.6659292035,81018.2,800,2932,2932,"OWNER",400711,"f","40_50",70,"Karvina","north Moravia"
"1795",2428,23580,8366.83855421687,41.1,39360,5859.69009009009,14.6,226.917525773196,43321.912371134,67370.9,700,2933,2933,"OWNER",421212,"m","40_50",72,"Olomouc","north Moravia"
"1796",2429,21913.5,7677.93939393939,65.5,24960,3414.96699029126,14.6,185.68131147541,43947.1095081967,73126.7,600,2935,2935,"OWNER",440502,"f","40_50",61,"Trebic","south Moravia"
"1797",2430,13548,4940.54821428571,57,21600,4137.64745762712,14.6,283.039130434783,30448.0956521739,47499.1,900,2936,2936,"OWNER",450311,"f","40_50",3,"Beroun","central Bohemia"
"1798",2431,10500,3129.27272727273,15.6,6600,1462.5693877551,14.6,188.092810457516,26761.0758169935,40483,400,2937,2937,"OWNER",490701,"m","40_50",74,"Ostrava - mesto","north Moravia"
"1799",2432,5880,3474.01428571429,51.2,4100,1574.4,14.6,781.526666666667,24188.11,29933.6,1100,2938,2938,"OWNER",210601,"f","20_30",8,"Mlada Boleslav","central Bohemia"
"1800",2433,4718,2470.86777777778,31.5,12800,1355.26571428571,14.6,141.916956521739,27813.3886956522,44086,500,2939,2939,"OWNER",180213,"m","10_20",71,"Novy Jicin","north Moravia"
"1801",2434,10600,2412.28925619835,12.6,19200,2055.97664233577,14.6,39.6054263565891,19120.9124031008,34753.3,600,2940,2940,"OWNER",651016,"m","60_70",17,"Pelhrimov","south Bohemia"
"1802",2435,49688,15060.5044444444,32.4,63200,9418.71631205674,14.6,118.642424242424,47330.6220779221,145042.9,200,2941,2941,"OWNER",510312,"m","50_60",38,"Louny","north Bohemia"
"1803",2436,12810,4677.19111111111,16.3,22560,2936.11074380165,14.6,311.269194312796,40098.0644549763,65691.9,400,2942,2942,"OWNER",660603,"f","60_70",67,"Bruntal","north Moravia"
"1804",2437,2991,1482.8,8.9,1338,647.113333333333,14.6,361.79298245614,15350.901754386,20637,500,2943,2943,"OWNER",800628,"f","80_90",1,"Hl.m. Praha","Prague"
"1805",2439,6457,4399.25,67.5,2400,2400,2400,3427.92857142857,16427.6428571429,26328,500,2945,2945,"OWNER",210602,"m","20_30",74,"Ostrava - mesto","north Moravia"
"1806",2441,200,200,200,0,0,0,200,200,200,200,2948,2948,"OWNER",781120,"m","70_80",47,"Pardubice","east Bohemia"
"1807",2446,17811,6087.80961538462,41,10800,3808.40833333333,14.6,341.618548387097,30096.185483871,51132.2,700,2953,2953,"OWNER",360707,"m","30_40",3,"Beroun","central Bohemia"
"1808",2450,37134,12615.96,67.7,25400,7256.375,14.6,1776.50454545455,58898.1568181818,81043.5,900,2958,2958,"OWNER",750507,"m","70_80",48,"Rychnov nad Kneznou","east Bohemia"
"1809",2453,3285,1670.33870967742,9.4,7800,1154.98407079646,14.6,120.52572815534,20957.667961165,29120.9,400,2962,2962,"OWNER",381110,"m","30_40",1,"Hl.m. Praha","Prague"
"1810",2454,49363,2757.13909090909,27.4,29200,3068.70602409639,14.6,251.723834196891,32378.2507772021,85753.3,400,2964,2964,"OWNER",781127,"m","70_80",8,"Mlada Boleslav","central Bohemia"
"1811",2456,37686,12752.4294117647,60.7,26600,9408.87777777778,14.6,1355.18571428571,47938.0657142857,83553.5,600,2966,2966,"OWNER",550220,"m","50_60",65,"Znojmo","south Moravia"
"1812",2457,9400,2945.61022727273,52.3,7400,2221.13577981651,14.6,86.8522842639594,24661.1472081218,36948.1,500,2967,2967,"OWNER",610115,"f","60_70",76,"Sumperk","north Moravia"
"1813",2458,38880,13797.6698924731,68.3,39800,9552.15909090909,30,99.1035555555556,46358.2351111111,86597.2,1100,2968,2968,"OWNER",620824,"m","60_70",40,"Teplice","north Bohemia"
"1814",2460,10386,3740.86024096386,25.5,25400,2778.97708333333,14.6,244.187709497207,29269.2698324022,47844.9,700,2971,2971,"OWNER",771203,"f","70_80",1,"Hl.m. Praha","Prague"
"1815",2463,23190,8341.63888888889,63.2,17900,5108.47804878049,14.6,232.009558823529,33422.1573529412,53831.2,600,2974,2974,"OWNER",510712,"f","50_60",56,"Breclav","south Moravia"
"1816",2464,47170,10263.015625,46.4,49100,5997.08588957055,100,29.8243243243243,36862.4023166023,103051.8,900,2975,2975,"OWNER",430318,"f","40_50",33,"Decin","north Bohemia"
"1817",2465,6003,2726.32857142857,16.9,0,0,0,2726.32857142857,11319.6142857143,19084.3,1000,2976,2976,"OWNER",220803,"f","20_30",57,"Hodonin","south Moravia"
"1818",2467,34130,12251.4647727273,12.3,23700,6032.76,14.6,326.970355731225,44149.2454545455,86210.1,400,2978,2978,"OWNER",480305,"f","40_50",33,"Decin","north Bohemia"
"1819",2468,3141,2306.62857142857,41.4,2094,1054.3,14.6,1559.75555555556,10179.5777777778,16105,400,2979,2979,"OWNER",611222,"f","60_70",4,"Kladno","central Bohemia"
"1820",2469,3330,1994.4,41.3,2220,1064.82857142857,14.6,612.812903225807,16206.5258064516,22023.1,200,2980,2980,"OWNER",740614,"m","70_80",11,"Praha - zapad","central Bohemia"
"1821",2470,28076,9871.56885245902,30,40800,3699.56493506494,14.6,150.84976744186,36548.651627907,67174.4,700,2981,2981,"OWNER",490205,"f","40_50",16,"Jindrichuv Hradec","south Bohemia"
"1822",2471,65392,23389.3213114754,154.4,51600,7373.55217391304,14.6,285.775510204082,78119.3628571429,128580.4,600,2982,2982,"OWNER",730323,"f","70_80",6,"Kutna Hora","central Bohemia"
"1823",2472,23902.5,8601.34109589041,39.8,38240,4578.95609756098,14.6,330.032142857143,51891.7918367347,83233.9,800,2984,2984,"OWNER",630524,"f","60_70",60,"Prostejov","south Moravia"
"1824",2473,2995,1795.22352941176,37.9,1760,742.505263157895,14.6,455.866666666667,14542.6722222222,19342.2,200,2986,2986,"OWNER",520515,"m","50_60",14,"Ceske Budejovice","south Bohemia"
"1825",2474,8600,2071.37619047619,19.9,5400,1203.49473684211,14.6,515.8125,17359.77,24426.9,200,2988,2988,"OWNER",610521,"m","60_70",33,"Decin","north Bohemia"
"1826",2475,18625.5,5948.2,44.6,6900,6900,6900,4112.74285714286,20079.8714285714,35587.1,600,2989,2989,"OWNER",490201,"f","40_50",17,"Pelhrimov","south Bohemia"
"1827",2476,4281,2283.5652173913,55.2,8550,1618.99090909091,14.6,96.1452229299363,18140.6700636943,26009.1,900,2990,2990,"OWNER",380402,"f","30_40",32,"Ceska Lipa","north Bohemia"
"1828",2479,10500,3209.0202247191,21,6800,1433.12565445026,14.6,42.4135714285714,21548.0303571429,35879.3,1100,2994,2994,"OWNER",630722,"m","60_70",18,"Pisek","south Bohemia"
"1829",2481,15300,3366.66666666667,100,5400,2233.33333333333,700,1126.66666666667,22566.6666666667,29100,1100,2996,2996,"OWNER",650129,"m","60_70",1,"Hl.m. Praha","Prague"
"1830",2482,17277,5978.59864864865,18,17200,2178.9693877551,14.6,56.8085185185185,28656.4477777778,51468.8,500,2997,2997,"OWNER",410309,"f","40_50",1,"Hl.m. Praha","Prague"
"1831",2483,35331,10629.875,10.4,20000,14600,9200,5583.9,39360.65,75663.1,600,2998,2998,"OWNER",610402,"m","60_70",1,"Hl.m. Praha","Prague"
"1832",2484,22168,7976.8806122449,42.7,16100,2488.88983606557,14.6,56.1362282878412,31860.8225806452,53805.8,1100,2999,2999,"OWNER",790324,"f","70_80",74,"Ostrava - mesto","north Moravia"
"1833",2486,49536,20344.6774193548,12.5,59200,13143.5428571429,14.6,1077.48219178082,55582.2260273973,125254.2,200,3001,3001,"OWNER",581007,"m","50_60",1,"Hl.m. Praha","Prague"
"1834",2487,9100,2714.33428571429,20.5,11200,1072.59375,14.6,266.219191919192,22715.5111111111,32316.4,900,3002,3002,"OWNER",550513,"f","50_60",42,"Havlickuv Brod","east Bohemia"
"1835",2488,3046,1548.15824175824,11,8880,1147.43725490196,14.6,123.543005181347,19783.8777202073,28744.5,400,3003,3003,"OWNER",730512,"f","70_80",5,"Kolin","central Bohemia"
"1836",2489,5781,2912.64623655914,16.2,8850,1840.70948905109,14.6,81.2995652173913,21996.3856521739,30806.2,900,3005,3005,"OWNER",310629,"m","30_40",72,"Olomouc","north Moravia"
"1837",2490,21568,7715.01956521739,25.9,14100,3309.50833333333,14.6,261.817605633803,34838.9866197183,53673.9,700,3006,3006,"OWNER",730808,"f","70_80",22,"Domazlice","west Bohemia"
"1838",2491,10518,3884.14545454545,25.2,9300,2253.05714285714,1,447.312,24188.072,35039.8,500,3007,3007,"OWNER",640411,"m","60_70",76,"Sumperk","north Moravia"
"1839",2493,12094,4204.87105263158,6.3,13600,3036.53082706767,14.6,305.654655870445,37149.7465587045,75510.8,300,3009,3009,"OWNER",570803,"f","50_60",62,"Uherske Hradiste","south Moravia"
"1840",2494,60236,21731.62,37.9,43400,7754.20225988701,14.6,165.543388429752,54953.6574380165,106583.4,200,3011,3011,"OWNER",550919,"m","50_60",74,"Ostrava - mesto","north Moravia"
"1841",2496,11210,3959.488,31,6300,2654.98484848485,14.6,196.081034482759,24377.3715517241,37946.3,1100,3013,3013,"OWNER",500318,"f","50_60",51,"Trutnov","east Bohemia"
"1842",2497,9600,3214.4427184466,35.2,6600,2261.49,14.6,59.5843621399177,19430.4658436214,36633.9,300,3015,3015,"OWNER",520229,"m","50_60",65,"Znojmo","south Moravia"
"1843",2498,14436,5141.23636363636,26.4,14000,3782.98181818182,14.6,679.127272727273,27673.7795454545,44104.4,400,3016,3016,"OWNER",770823,"m","70_80",40,"Teplice","north Bohemia"
"1844",2499,12200,3706.69655172414,16.2,25800,1986.85882352941,14.6,633.984126984127,30181.8111111111,45064.4,400,3017,3017,"OWNER",410514,"m","40_50",2,"Benesov","central Bohemia"
"1845",2500,23676,3467.14,22.1,11500,5914.28571428571,700,1034.91851851852,25127.8481481481,46436.3,700,3018,3018,"OWNER",780128,"m","70_80",61,"Trebic","south Moravia"
"1846",2501,27782,9918.74428571429,11.2,21600,3841.30722891566,14.6,240.063983050847,45587.2983050847,73431.8,600,3019,3019,"OWNER",690923,"m","60_70",30,"Sokolov","west Bohemia"
"1847",2502,9100,4095.5,24,400,400,400,3453.28571428571,15952.7142857143,24494,800,3020,3020,"OWNER",420827,"f","40_50",32,"Ceska Lipa","north Bohemia"
"1848",2503,14361,5097.15463917526,83.3,12000,3298.56453900709,14.6,123.220168067227,33643.3794117647,47543,600,3021,3021,"OWNER",610824,"m","60_70",1,"Hl.m. Praha","Prague"
"1849",2504,35064,12721.0053333333,85.6,27800,6750.34890510949,14.6,138.101886792453,40949.1533018868,67763.6,300,3023,3023,"OWNER",590404,"m","50_60",16,"Jindrichuv Hradec","south Bohemia"
"1850",2505,4431,2856.60909090909,3,2640,795.088888888889,14.6,1213.345,20040.61,27367.8,200,3024,3024,"OWNER",290308,"m","20_30",60,"Prostejov","south Moravia"
"1851",2506,32918,11853.6615384615,51.2,46200,13775.2,100,710.678260869565,42440.6782608696,116122.4,400,3026,3026,"OWNER",470325,"m","40_50",22,"Domazlice","west Bohemia"
"1852",2507,700,700,700,0,0,0,700,700,700,700,3027,3027,"OWNER",590725,"m","50_60",62,"Uherske Hradiste","south Moravia"
"1853",2508,4271,2254.03333333333,57.9,5750,1374.70909090909,14.6,66.8461187214612,19204.0456621005,28293.6,700,3028,3028,"OWNER",320423,"f","30_40",34,"Chomutov","north Bohemia"
"1854",2510,30076,10864.837037037,11.7,26100,3819.50985915493,14.6,226.177551020408,39606.9853741497,70985.6,1100,3030,3030,"OWNER",760510,"f","70_80",61,"Trebic","south Moravia"
"1855",2511,20096,7116.50735294118,43.9,13600,3305.67272727273,14.6,237.8685,41092.6525,69828.8,700,3031,3031,"OWNER",650905,"f","60_70",40,"Teplice","north Bohemia"
"1856",2513,9800,2110.64270833333,20.7,8460,1339.03021582734,14.6,70.1978723404255,22850.0046808511,31723.5,200,3035,3035,"OWNER",641102,"m","60_70",70,"Karvina","north Moravia"
"1857",2514,24622,8634.31470588235,52.6,19500,4635.0431372549,14.6,672.7,42440.0988235294,62967.2,200,3036,3036,"OWNER",410331,"f","40_50",16,"Jindrichuv Hradec","south Bohemia"
"1858",2515,49747,5108.81333333333,28.2,22900,7900,900,1392.00952380952,30350.4857142857,69975.2,800,3037,3037,"OWNER",420104,"m","40_50",64,"Zlin","south Moravia"
"1859",2517,46694,15795.8,93.4,15700,15700,15700,7921.85,27793.85,47294,600,3039,3039,"OWNER",690601,"f","60_70",55,"Brno - venkov","south Moravia"
"1860",2519,5544,2886.57608695652,48.8,14300,1528.48258064516,14.6,115.992712550607,25133.8230769231,36027.1,500,3041,3041,"OWNER",270424,"f","20_30",4,"Kladno","central Bohemia"
"1861",2520,12200,2048.10789473684,17.3,5300,1389.99565217391,14.6,165.336904761905,17833.1428571429,31565.6,400,3042,3042,"OWNER",680214,"f","60_70",18,"Pisek","south Bohemia"
"1862",2521,36063,13066.7717948718,58.3,26100,7203.92063492064,14.6,546.638235294118,49792.0019607843,83632.9,1000,3043,3043,"OWNER",511115,"f","50_60",63,"Vyskov","south Moravia"
"1863",2522,34839,11380.784,36.8,29100,9696.968,14.6,841.908,34983.156,78633,1100,3044,3044,"OWNER",451007,"m","40_50",36,"Liberec","north Bohemia"
"1864",2523,9500,1555.825,37.7,4300,615.1725,14.6,41.1755813953488,21118.0415697674,30337,400,3045,3045,"OWNER",500318,"f","50_60",10,"Praha - vychod","central Bohemia"
"1865",2524,6263,3315.29130434783,44,9150,1859.04225352113,14.6,175.311111111111,21250.9760683761,31966,300,3046,3046,"OWNER",250122,"f","20_30",1,"Hl.m. Praha","Prague"
"1866",2525,12009,4123.82307692308,24,15840,2722.47941176471,14.6,244.251666666667,25569.095,39530,500,3047,3047,"OWNER",751001,"m","70_80",45,"Jicin","east Bohemia"
