"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"306",5886,4447,961031,192744,36,5354,1,13,12,49871,16504.2538461538,16.8,34100,14365.8615384615,14.6,1069.19615384615,62590.4230769231,128778.8,200,5364,5364,"OWNER",640314,"m","60_70",34.9686,62,"monthly issuance",960616,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,56652.7425,320717,1.14885235403162,3.08260251142209,1.06877528503126,180.27000874129,NA,NA,0,38491.0615384615,91662.5153846154,1,2138.39230769231,-415,192744,-97600.1959615385,2,7,2,0
"307",5741,3754,961103,68544,24,2856,1,17,32,44342,14909.7588235294,48.2,34800,6209.08108108108,30,439.442592592593,44948.6259259259,94207.7,900,4529,4529,"OWNER",760916,"m","70_80",22.9084,37,"weekly issuance",960219,"Litomerice","north Bohemia",114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,42805.827345679,200187,2.4012826743331,5.22050378975119,1.00458162527128,155.979418370916,NA,NA,0,10546.6222222222,13048.7518518519,-15,8700.67774244833,-884,68544,-15191.5504320988,3,3,2,0
"308",4996,132,961106,88440,12,7370,1,16,14,47976,16852.55,116.9,35100,12715.5333333333,100,2545.41290322581,62778.0903225806,103239,200,158,158,"OWNER",450703,"f","40_50",53.9297,40,"issuance after transaction",960511,"Teplice","north Bohemia",128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,62787.4340079365,510403,1.32535140746489,2.28664179104478,0.988919268959563,34.7448541208854,NA,NA,0,30544.9548387097,-4883.04516129033,2,4137.01666666667,-595,88440,4892.38884664619,1,3,1,0
"309",6015,5001,961109,110112,24,4588,1,37,41,45549,20541.9594594595,105,52500,14515.4266666667,14.6,1303.15,76232.7,135658.1,700,6042,6042,"OWNER",631012,"m","60_70",35.8988,53,"monthly issuance",951215,"Blansko","south Moravia",107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,67922.2606018519,330097,1.41518123656896,4.47732333466858,1.02864864864865,84.4967962245329,NA,NA,0,31275.6,2603.7,-4,6026.53279279279,-9894,110112,-10914.1393981481,2,7,2,0
"310",6309,6434,961111,110136,24,4589,1,29,34,45640,13368.2827586207,83.5,60700,10203.9294117647,14.6,646.771428571429,50815.8047619048,140542.8,400,7765,7765,"OWNER",580224,"f","50_60",40.9776,1,"monthly issuance",950508,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,40195.0495762133,380887,1.31011125412212,2.91311456932244,1.15675152024464,170.285815258206,NA,NA,0,15522.5142857143,43797.6809523809,-5,3164.35334685598,-10603,110136,-54418.4361380725,2,5,1,0
"311",6073,5263,961112,276300,60,4605,1,45,47,8888,3480.19555555556,23.2,5760,2745.33191489362,14.6,299.763043478261,25997.5630434783,40755,500,6359,6359,"OWNER",760706,"m","70_80",22.9294,64,"monthly issuance",950714,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,24802.656442577,200406,1.26767752076725,0.755742791651586,0.951159678858162,921.72803156116,NA,NA,0,17985.7826086957,232316.654347826,-2,734.863640661938,-10398,276300,-233511.560948727,2,7,2,0
"312",6006,4948,961115,359760,60,5996,1,25,22,37346,8558.236,21.9,51700,7565.06086956522,14.6,832.489583333333,32434.69375,127807.6,900,5977,5977,"OWNER",790531,"m","70_80",19.9469,43,"monthly issuance",950729,"Hradec Kralove","east Bohemia",161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,26327.3779598506,170584,1.13128448634569,1.4273242161441,0.952509179926561,432.149551420814,NA,NA,0,49949.375,277375.93125,3,993.175130434784,-10386,359760,-283483.247040149,2,2,2,0
"313",5611,3115,961115,321180,60,5353,1,17,18,48180,16276.9,17.7,34000,11405.8952380952,14.6,978.513157894737,40524.4631578947,90257.3,700,3767,3767,"OWNER",360907,"m","30_40",62.9093,14,"monthly issuance",960327,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,40180.1047619048,600208,1.42706027542983,3.04070614608631,0.953210175651121,328.232683851708,NA,NA,0,58710.7894736842,221944.747368421,-1,4871.00476190476,-788,321180,-222289.105764411,2,6,2,0
"314",6944,9548,961115,46176,48,962,1,11,6,18109,8385.28181818182,64.5,13400,8918.83333333333,700,2277.94705882353,33613.1058823529,54705.1,1000,11446,11754,"OWNER",661103,"m","60_70",32.8897,62,"monthly issuance",960607,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,29660.7472222222,300012,0.940176983332852,8.71650916650917,1.06877528503126,20.2708837420691,NA,NA,0,109341.458823529,-96778.5647058824,5,-533.551515151516,-508,46176,92826.2060457516,2,7,2,0
"315",7101,10297,961118,421008,48,8771,1,22,28,31540,10392.4136363636,44.9,19100,7052.32142857143,14.6,623.362,37436.422,72330.4,600,12354,12662,"OWNER",530601,"m","50_60",45.9399,14,"monthly issuance",960119,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,35071.8545454545,430517,1.47361599178681,1.18486074978493,0.953210175651121,675.382843355867,NA,NA,0,29921.376,353650.202,-6,3340.09220779221,-999,421008,-356014.769454545,2,6,2,0
"316",6599,7859,961119,72120,12,6010,1,40,58,54092,19563.4225,92.7,50700,11030.7258064516,14.6,966.979411764706,75686.0656862745,109338.9,1000,9409,9717,"OWNER",521110,"f","50_60",46.889,52,"monthly issuance",950314,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,72530.6007709751,440009,1.77353900761071,3.25514517470882,1.09165366614665,74.5827668330429,NA,NA,0,11603.7529411765,-15169.818627451,-18,8532.69669354839,-10805,72120,12014.3537121515,2,2,1,0
"317",6940,9510,961122,228276,36,6341,1,13,7,22288,7594.04615384615,66.5,9100,6430.65714285714,14.6,2685.4,41402.135,60236.6,500,11401,11709,"OWNER",610803,"m","60_70",37.9197,1,"monthly issuance",960609,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,40069.8566666667,350319,1.18091292773729,1.19761018038892,1.15675152024464,85.0063305280405,NA,NA,0,96674.4,90199.465,6,1163.38901098901,-513,228276,-91531.7433333333,2,5,2,0
"318",5209,1250,961125,182640,48,3805,1,17,23,34246,11558.8941176471,11.5,23900,7504.46956521739,14.6,597.46,37802.23,64411.8,600,1509,1509,"OWNER",420419,"f","40_50",56.9581,62,"monthly issuance",960328,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,34510.8354497355,540706,1.54026797193257,3.03781711370488,1.06877528503126,305.694105044689,NA,NA,0,28678.08,116159.69,-6,4054.42455242967,-797,182640,-119451.084550265,2,7,1,0
"319",5388,2153,961128,61560,12,5130,1,22,45,46166,16171.5545454545,79.1,30200,6851.48979591837,30,282.411267605634,32967.7126760563,73559.9,200,2606,2606,"OWNER",430104,"m","40_50",55.9896,31,"weekly issuance",960107,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,36049.7847474747,531024,2.36029754508113,3.15234981392876,1.0933734939759,217.97997127354,NA,NA,0,3388.93521126761,25203.3521126761,-23,9320.06474953618,-1021,61560,-22121.2800412576,3,8,2,0
"320",6011,4981,961128,179328,48,3736,1,21,31,34960,11922.2761904762,35.6,23040,6912.67741935484,14.6,693.746153846154,44093.9711538462,81614.7,200,6015,6015,"OWNER",731121,"m","70_80",25.8879,54,"monthly issuance",960122,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,40785.073015873,230007,1.72469731584682,3.19118741715101,0.998664601249933,258.492243893244,NA,NA,0,33299.8153846154,101934.213461538,-10,5009.59877112135,-1006,179328,-105243.111599512,2,7,2,0
"321",5591,3021,961204,155616,48,3242,1,16,14,29176,9343.175,35.6,21800,8931.7,14.6,814.9,39426.07,62153.6,300,3649,3649,"OWNER",591025,"f","50_60",39.8975,10,"monthly issuance",960420,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,34771.4340740741,370179,1.04606905740229,2.88191702652684,1.13280839895013,190.963308381397,NA,NA,0,39115.2,77074.73,2,411.474999999999,-784,155616,-81729.3659259259,2,1,1,0
"322",7154,10520,961205,417600,60,6960,1,21,13,36305,8001.85714285714,175,31700,8415.38461538462,100,1724.67647058824,43196.7441176471,87052.1,200,12635,12943,"OWNER",701012,"m","70_80",28.8988,55,"issuance after transaction",951024,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,39110.385,260193,0.950860537999478,1.1496921182266,1.06422519814157,242.132369242313,1187,"gold",960717,103480.588235294,270922.667647059,8,-413.527472527472,-10181,417600,-275009.026764706,1,7,2,2
"323",7130,10411,961211,123408,24,5142,1,25,40,46000,7693.968,67.5,27400,4599.8,100,128.572307692308,28359.2553846154,85626.9,700,12502,12810,"OWNER",641014,"m","60_70",34.8986,39,"issuance after transaction",951123,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,30499.2214002268,320197,1.67267446410713,1.49629871645274,0.958762886597938,959.833437036328,1176,"gold",960703,3085.73538461538,91963.0092307692,-15,3094.168,-10088,123408,-89823.0432151579,1,3,2,2
"324",6818,9030,961212,155616,48,3242,1,70,102,26388,6448.58285714286,23.7,36960,3830.45882352941,14.6,352.872093023256,44197.5098837209,75294.1,200,10813,11121,"OWNER",710410,"f","70_80",27.959,72,"monthly issuance",950121,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,42437.3173148148,250802,1.68350141699241,1.9890755265709,0.9520264681555,440.998319438495,NA,NA,0,16937.8604651163,94480.6296511628,-32,2618.12403361345,-11091,155616,-96240.8222200689,2,4,1,0
"325",5625,3189,961215,222180,60,3703,-1,28,30,44352,13417.5571428571,103.2,52600,10197.1806451613,14.6,1009.81355932203,55230.4440677966,130659.1,800,3855,3855,"OWNER",390320,"m","30_40",59.968,29,"monthly issuance",951129,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,48725.5875340136,570895,1.31581047838198,3.62342888005864,1.08557457212714,220.020812702462,NA,NA,0,60588.813559322,106360.742372881,-2,3220.37649769585,-10086,222180,-112865.598906664,2,8,2,0
"326",6805,8972,961221,45024,48,938,1,20,19,31636.5,8544.93,41,22100,6974.43157894737,14.6,984.215384615385,41994.9076923077,63659.3,800,10742,11050,"OWNER",570504,"f","50_60",41.9496,70,"monthly issuance",960521,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,37066.3286458333,390717,1.22517941473442,9.10973347547974,1.02328406560032,45.7460843467659,NA,NA,0,47242.3384615385,-44213.2461538462,1,1570.49842105263,-700,45024,39284.6671073718,2,4,1,0
"327",7233,10963,961225,115812,36,3217,1,51,66,49887,16554.9862745098,51.1,50800,10992.1397260274,14.6,337.726612903226,56646.5161290323,119527.2,1100,13172,13480,"OWNER",530601,"m","50_60",45.9399,16,"monthly issuance",950520,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,52135.5580539322,430624,1.5060749487482,5.14609458331048,1.02081109925293,342.916416933911,NA,NA,0,12158.1580645161,47007.3258064516,-15,5562.84654848241,-10705,115812,-51518.2838815517,2,6,2,0
"328",7308,11362,961227,129408,24,5392,1,29,78,24212,8811.75862068966,50.1,16100,2965.91538461538,14.6,226.164485981308,30869.7813084112,56055.6,1000,13663,13971,"OWNER",621019,"f","60_70",36.8981,67,"monthly issuance",951014,"Bruntal","north Moravia",106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,30122.2103131313,340208,2.97100809631909,1.63422823084007,0.949136868064118,572.185325377279,NA,NA,0,5427.9476635514,93110.2710280374,-49,5845.84323607427,-10213,129408,-93857.8420233173,2,4,1,0
